step,reward,tploss,action_a,action_f,A,f,expr
103,-0.7834464821243499,1.2834464821243499,1.0,-0.13226884603500366,250.0,-100.0,250.00[m s^-1] | -100.00[m s^-1]
104,-0.5540766620821991,1.054076662082199,0.7899645566940308,0.7067779302597046,250.0,-85.86444139480591,250.00[m s^-1] | -85.86[m s^-1]
105,-0.8467321553733691,1.346732155373369,0.7345753908157349,-1.0,250.0,-100.0,250.00[m s^-1] | -100.00[m s^-1]
106,-1.114795735164798,1.614795735164798,0.9551512598991394,-0.7935351729393005,250.0,-100.0,250.00[m s^-1] | -100.00[m s^-1]
107,-1.0815286087845228,1.5815286087845228,0.18944908678531647,-0.9495241045951843,250.0,-100.0,250.00[m s^-1] | -100.00[m s^-1]
108,-0.9467168039764979,1.446716803976498,1.0,-0.1426110714673996,250.0,-100.0,250.00[m s^-1] | -100.00[m s^-1]
109,-0.8798183821570911,1.379818382157091,-0.5807819366455078,0.3176453709602356,238.38436126708984,-93.64709258079529,238.38[m s^-1] | -93.65[m s^-1]
110,-0.9530035020318242,1.4530035020318242,-0.08783891797065735,1.0,236.6275829076767,-73.64709258079529,236.63[m s^-1] | -73.65[m s^-1]
111,-0.9522587454081632,1.4522587454081632,-0.9153422117233276,1.0,218.32073867321014,-53.64709258079529,218.32[m s^-1] | -53.65[m s^-1]
112,-1.055669192761535,1.555669192761535,1.0,-0.5316770672798157,238.32073867321014,-64.2806339263916,238.32[m s^-1] | -64.28[m s^-1]
113,-1.024404699864749,1.524404699864749,0.11456452310085297,-0.22595080733299255,240.6120291352272,-68.79965007305145,240.61[m s^-1] | -68.80[m s^-1]
114,-0.9094956172857731,1.409495617285773,0.07607543468475342,-0.5239109992980957,242.13353782892227,-79.27787005901337,242.13[m s^-1] | -79.28[m s^-1]
115,-0.9046935837917678,1.4046935837917678,0.6120725870132446,0.21952462196350098,250.0,-74.88737761974335,250.00[m s^-1] | -74.89[m s^-1]
116,-0.991970847256082,1.491970847256082,1.0,-1.0,250.0,-94.88737761974335,250.00[m s^-1] | -94.89[m s^-1]
117,-1.016434536953784,1.516434536953784,-0.14780870079994202,-0.43897780776023865,247.04382598400116,-100.0,247.04[m s^-1] | -100.00[m s^-1]
118,-1.017401640937179,1.517401640937179,0.2658432722091675,0.39519262313842773,250.0,-92.09614753723145,250.00[m s^-1] | -92.10[m s^-1]
119,-1.053037905355964,1.553037905355964,1.0,0.7882871031761169,250.0,-76.3304054737091,250.00[m s^-1] | -76.33[m s^-1]
120,-1.162437543827062,1.662437543827062,1.0,1.0,250.0,-56.330405473709106,250.00[m s^-1] | -56.33[m s^-1]
121,-1.2555143707763379,1.7555143707763379,1.0,1.0,250.0,-36.330405473709106,250.00[m s^-1] | -36.33[m s^-1]
122,-1.3451302306439499,1.8451302306439499,0.19715502858161926,-0.47632795572280884,250.0,-45.85696458816528,250.00[m s^-1] | -45.86[m s^-1]
123,-1.4107218126358319,1.9107218126358319,1.0,-1.0,250.0,-65.85696458816528,250.00[m s^-1] | -65.86[m s^-1]
124,-1.4483017684143389,1.9483017684143389,0.23481735587120056,-0.920358419418335,250.0,-84.26413297653198,250.00[m s^-1] | -84.26[m s^-1]
125,-1.4659458754041939,1.9659458754041939,0.41390860080718994,-0.11479523777961731,250.0,-86.56003773212433,250.00[m s^-1] | -86.56[m s^-1]
126,-1.476855526696377,1.976855526696377,0.030515402555465698,1.0,250.0,-66.56003773212433,250.00[m s^-1] | -66.56[m s^-1]
127,-1.585217686724668,2.085217686724668,1.0,-0.1580532342195511,250.0,-69.72110241651535,250.00[m s^-1] | -69.72[m s^-1]
128,-1.6642410160182197,2.1642410160182197,1.0,0.9484840035438538,250.0,-50.751422345638275,250.00[m s^-1] | -50.75[m s^-1]
129,-1.732605751913233,2.232605751913233,-0.19588753581047058,0.633296549320221,246.0822492837906,-38.085491359233856,246.08[m s^-1] | -38.09[m s^-1]
130,-1.8724368248440482,2.372436824844048,0.5885260701179504,-1.0,250.0,-58.085491359233856,250.00[m s^-1] | -58.09[m s^-1]
131,-1.617373455104866,2.117373455104866,0.5428626537322998,0.15409280359745026,250.0,-55.00363528728485,250.00[m s^-1] | -55.00[m s^-1]
132,-1.5354902990307018,2.0354902990307018,0.3038387894630432,0.06711488962173462,250.0,-53.66133749485016,250.00[m s^-1] | -53.66[m s^-1]
133,-1.789072248800898,2.289072248800898,-0.9776138067245483,0.6105778813362122,230.44772386550903,-41.449779868125916,230.45[m s^-1] | -41.45[m s^-1]
134,-2.044969860395488,2.544969860395488,0.8118854761123657,1.0,246.68543338775635,-21.449779868125916,246.69[m s^-1] | -21.45[m s^-1]
135,-1.870710497013945,2.370710497013945,-1.0,-1.0,226.68543338775635,-41.449779868125916,226.69[m s^-1] | -41.45[m s^-1]
136,-1.7636370673035398,2.2636370673035398,0.7111529111862183,-0.22127164900302887,240.9084916114807,-45.87521284818649,240.91[m s^-1] | -45.88[m s^-1]
137,-1.861631930633573,2.361631930633573,0.977543830871582,0.7452266216278076,250.0,-30.97068041563034,250.00[m s^-1] | -30.97[m s^-1]
138,-2.100022968162721,2.600022968162721,0.6004772782325745,-0.03570697456598282,250.0,-31.684819906949997,250.00[m s^-1] | -31.68[m s^-1]
139,-2.335739369548489,2.835739369548489,1.0,-1.0,250.0,-51.68481990695,250.00[m s^-1] | -51.68[m s^-1]
140,-2.346083031395451,2.846083031395451,0.4917086660861969,-1.0,250.0,-71.68481990695,250.00[m s^-1] | -71.68[m s^-1]
141,-2.125870773657717,2.625870773657717,0.7500101327896118,-0.935309112071991,250.0,-90.39100214838982,250.00[m s^-1] | -90.39[m s^-1]
142,-2.010057884100009,2.510057884100009,-0.8618395328521729,-1.0,232.76320934295654,-100.0,232.76[m s^-1] | -100.00[m s^-1]
143,-2.264374137137353,2.764374137137353,-0.3557005822658539,0.4144638776779175,225.64919769763947,-91.71072244644165,225.65[m s^-1] | -91.71[m s^-1]
144,-2.6344252049208836,3.1344252049208836,1.0,0.1734306365251541,245.64919769763947,-88.24210971593857,245.65[m s^-1] | -88.24[m s^-1]
145,-2.63382896431193,3.13382896431193,1.0,1.0,250.0,-68.24210971593857,250.00[m s^-1] | -68.24[m s^-1]
146,-2.557561821106911,3.057561821106911,-0.09447094798088074,0.639515221118927,248.11058104038239,-55.45180529356003,248.11[m s^-1] | -55.45[m s^-1]
147,-2.569134858063742,3.069134858063742,1.0,1.0,250.0,-35.45180529356003,250.00[m s^-1] | -35.45[m s^-1]
148,-2.494595653266841,2.994595653266841,-0.006877243518829346,-1.0,249.8624551296234,-55.45180529356003,249.86[m s^-1] | -55.45[m s^-1]
149,-1.982762833386246,2.482762833386246,0.7310436964035034,0.02733238786458969,250.0,-54.905157536268234,250.00[m s^-1] | -54.91[m s^-1]
150,-1.9227611595143799,2.42276115951438,0.5117946267127991,0.5336006879806519,250.0,-44.2331437766552,250.00[m s^-1] | -44.23[m s^-1]
151,-2.298809046437447,2.798809046437447,0.3684537410736084,0.17410488426685333,250.0,-40.75104609131813,250.00[m s^-1] | -40.75[m s^-1]
152,-2.292936190196956,2.792936190196956,0.14433836936950684,-0.009198796935379505,250.0,-40.93502203002572,250.00[m s^-1] | -40.94[m s^-1]
153,-2.126887349378203,2.626887349378203,1.0,1.0,250.0,-20.93502203002572,250.00[m s^-1] | -20.94[m s^-1]
154,-2.019830199705217,2.519830199705217,-0.7469128370285034,-0.5414717793464661,235.06174325942993,-31.764457616955042,235.06[m s^-1] | -31.76[m s^-1]
155,-2.202738301484904,2.702738301484904,0.7987880706787109,0.6052080392837524,250.0,-19.660296831279993,250.00[m s^-1] | -19.66[m s^-1]
156,-2.229123325606469,2.729123325606469,1.0,1.0,250.0,0.33970316872000694,250.00[m s^-1] | 0.34[m s^-1]
157,-2.20229566236188,2.70229566236188,1.0,-0.3678010106086731,250.0,-7.016317043453455,250.00[m s^-1] | -7.02[m s^-1]
158,-2.1285585485937766,2.6285585485937766,-0.27907121181488037,0.48073887825012207,244.4185757637024,2.5984605215489864,244.42[m s^-1] | 2.60[m s^-1]
159,-2.10315322695998,2.60315322695998,0.18490996956825256,-0.24845238029956818,248.11677515506744,-2.370587084442377,248.12[m s^-1] | -2.37[m s^-1]
160,-1.9284929951552239,2.428492995155224,0.01724669337272644,-1.0,248.46170902252197,-22.370587084442377,248.46[m s^-1] | -22.37[m s^-1]
161,-1.455268790185036,1.955268790185036,0.8419710397720337,0.14089620113372803,250.0,-19.552663061767817,250.00[m s^-1] | -19.55[m s^-1]
162,-1.4953888309079222,1.9953888309079222,-0.4046112895011902,-0.19391345977783203,241.9077742099762,-23.430932257324457,241.91[m s^-1] | -23.43[m s^-1]
163,-1.8662942756549024,2.3662942756549024,-0.3195100724697113,0.07851208746433258,235.51757276058197,-21.860690508037806,235.52[m s^-1] | -21.86[m s^-1]
164,-1.9671428938801911,2.467142893880191,0.36358702182769775,0.9822372198104858,242.78931319713593,-2.2159461118280888,242.79[m s^-1] | -2.22[m s^-1]
165,-1.7320179272182639,2.232017927218264,-1.0,0.2594086229801178,222.78931319713593,2.972226347774267,222.79[m s^-1] | 2.97[m s^-1]
166,-1.7185366039442083,2.2185366039442083,0.6372438669204712,-1.0,235.53419053554535,-17.027773652225733,235.53[m s^-1] | -17.03[m s^-1]
167,-1.496113357514111,1.996113357514111,1.0,0.4254792034626007,250.0,-8.518189582973719,250.00[m s^-1] | -8.52[m s^-1]
168,-1.233814007589633,1.733814007589633,1.0,1.0,250.0,11.481810417026281,250.00[m s^-1] | 11.48[m s^-1]
169,-1.4184877862711032,1.9184877862711032,0.3965039849281311,0.07518864423036575,250.0,12.985583301633596,250.00[m s^-1] | 12.99[m s^-1]
170,-1.439570883592845,1.939570883592845,-0.4704204499721527,0.6499699950218201,240.59159100055695,25.984983202069998,240.59[m s^-1] | 25.98[m s^-1]
171,-1.350195295268255,1.850195295268255,0.38476330041885376,0.11947399377822876,248.28685700893402,28.374463077634573,248.29[m s^-1] | 28.37[m s^-1]
172,-1.201410271139692,1.701410271139692,0.5402101278305054,-1.0,250.0,8.374463077634573,250.00[m s^-1] | 8.37[m s^-1]
173,-1.0349820815144999,1.5349820815144999,-0.9663083553314209,-1.0,230.67383289337158,-11.625536922365427,230.67[m s^-1] | -11.63[m s^-1]
174,-1.127102658613874,1.627102658613874,-0.10875356197357178,0.05999813228845596,228.49876165390015,-10.425574276596308,228.50[m s^-1] | -10.43[m s^-1]
175,-1.360724274634205,1.860724274634205,1.0,-1.0,248.49876165390015,-30.425574276596308,248.50[m s^-1] | -30.43[m s^-1]
176,-1.3712324945638232,1.8712324945638232,1.0,-0.7708823680877686,250.0,-45.84322163835168,250.00[m s^-1] | -45.84[m s^-1]
177,-1.301056633417391,1.801056633417391,0.5256582498550415,-0.23749016225337982,250.0,-50.593024883419275,250.00[m s^-1] | -50.59[m s^-1]
178,-1.2709334861381452,1.7709334861381452,1.0,-0.7931900024414062,250.0,-66.4568249322474,250.00[m s^-1] | -66.46[m s^-1]
179,-1.258908050422997,1.758908050422997,1.0,0.6318997740745544,250.0,-53.81882945075631,250.00[m s^-1] | -53.82[m s^-1]
180,-1.242425023837111,1.742425023837111,0.44693276286125183,0.9969375133514404,250.0,-33.8800791837275,250.00[m s^-1] | -33.88[m s^-1]
181,-1.063085752512463,1.563085752512463,-0.9757858514785767,0.44043636322021484,230.48428297042847,-25.071351919323206,230.48[m s^-1] | -25.07[m s^-1]
182,-1.174094424800113,1.674094424800113,0.6244912147521973,-1.0,242.9741072654724,-45.071351919323206,242.97[m s^-1] | -45.07[m s^-1]
183,-1.205661582567569,1.705661582567569,0.3103767931461334,-1.0,249.18164312839508,-65.0713519193232,249.18[m s^-1] | -65.07[m s^-1]
184,-1.0742730764220232,1.5742730764220232,1.0,0.326026052236557,250.0,-58.550830874592066,250.00[m s^-1] | -58.55[m s^-1]
185,-1.156122655361211,1.656122655361211,1.0,-1.0,250.0,-78.55083087459207,250.00[m s^-1] | -78.55[m s^-1]
186,-1.2818299217252571,1.7818299217252571,0.20848765969276428,-1.0,250.0,-98.55083087459207,250.00[m s^-1] | -98.55[m s^-1]
187,-1.235029776432855,1.735029776432855,0.7593114972114563,0.4338555634021759,250.0,-89.87371960654855,250.00[m s^-1] | -89.87[m s^-1]
188,-1.1313653649643252,1.6313653649643252,0.1967926323413849,1.0,250.0,-69.87371960654855,250.00[m s^-1] | -69.87[m s^-1]
189,-1.069238513273926,1.569238513273926,-0.03589323163032532,1.0,249.2821353673935,-49.87371960654855,249.28[m s^-1] | -49.87[m s^-1]
190,-1.0656481292344528,1.5656481292344528,1.0,0.18705981969833374,250.0,-46.13252321258187,250.00[m s^-1] | -46.13[m s^-1]
191,-0.9792873283650141,1.479287328365014,-0.3492007851600647,-1.0,243.0159842967987,-66.13252321258187,243.02[m s^-1] | -66.13[m s^-1]
192,-0.7837057353082229,1.2837057353082229,-0.8771166801452637,0.2916035056114197,225.47365069389343,-60.30045310035348,225.47[m s^-1] | -60.30[m s^-1]
193,-0.7715282205991478,1.2715282205991478,-0.199916273355484,0.22328287363052368,221.47532522678375,-55.834795627743006,221.48[m s^-1] | -55.83[m s^-1]
194,-0.7349909122117779,1.234990912211778,-0.5108696222305298,-0.3395904004573822,211.25793278217316,-62.62660363689065,211.26[m s^-1] | -62.63[m s^-1]
195,-0.768961460198762,1.268961460198762,0.5639925599098206,0.08303631097078323,222.53778398036957,-60.965877417474985,222.54[m s^-1] | -60.97[m s^-1]
196,-0.7115617173091668,1.2115617173091668,-0.8093996047973633,-0.27814409136772156,206.3497918844223,-66.52875924482942,206.35[m s^-1] | -66.53[m s^-1]
197,-0.7404826488000691,1.240482648800069,0.5440369844436646,1.0,217.2305315732956,-46.528759244829416,217.23[m s^-1] | -46.53[m s^-1]
198,-0.883827345939427,1.383827345939427,1.0,-0.811997652053833,237.2305315732956,-62.768712285906076,237.23[m s^-1] | -62.77[m s^-1]
199,-0.7773036825872219,1.277303682587222,-0.5197919607162476,0.003553306683897972,226.83469235897064,-62.69764615222812,226.83[m s^-1] | -62.70[m s^-1]
200,-0.7784733109308042,1.2784733109308042,-0.1532038450241089,-0.3586169481277466,223.77061545848846,-69.86998511478305,223.77[m s^-1] | -69.87[m s^-1]
201,-0.8968770597465161,1.396877059746516,1.0,-0.20794321596622467,243.77061545848846,-74.02884943410754,243.77[m s^-1] | -74.03[m s^-1]
202,-0.935288370046937,1.435288370046937,1.0,-0.9883928894996643,250.0,-93.79670722410083,250.00[m s^-1] | -93.80[m s^-1]
203,-0.987606519028122,1.487606519028122,1.0,-0.37905675172805786,250.0,-100.0,250.00[m s^-1] | -100.00[m s^-1]
204,-0.9554958458123191,1.455495845812319,0.18493753671646118,1.0,250.0,-80.0,250.00[m s^-1] | -80.00[m s^-1]
205,-0.8849033894255081,1.384903389425508,1.0,1.0,250.0,-60.0,250.00[m s^-1] | -60.00[m s^-1]
206,-0.7798240695343948,1.2798240695343948,-0.5662828683853149,-0.06538312137126923,238.6743426322937,-61.307662427425385,238.67[m s^-1] | -61.31[m s^-1]
207,-0.680402621009768,1.180402621009768,-0.23719686269760132,1.0,233.93040537834167,-41.307662427425385,233.93[m s^-1] | -41.31[m s^-1]
208,-0.485250815575915,0.985250815575915,-1.0,0.598802387714386,213.93040537834167,-29.331614673137665,213.93[m s^-1] | -29.33[m s^-1]
209,-0.604076677046659,1.104076677046659,0.5613304376602173,-1.0,225.15701413154602,-49.331614673137665,225.16[m s^-1] | -49.33[m s^-1]
210,-0.637041907875683,1.137041907875683,0.6201886534690857,1.0,237.56078720092773,-29.331614673137665,237.56[m s^-1] | -29.33[m s^-1]
211,-0.573357900169484,1.073357900169484,-0.05000203847885132,1.0,236.5607464313507,-9.331614673137665,236.56[m s^-1] | -9.33[m s^-1]
212,-0.756482072463798,1.256482072463798,1.0,0.12411068379878998,250.0,-6.849400997161865,250.00[m s^-1] | -6.85[m s^-1]
213,-0.686964011675421,1.186964011675421,0.6291474103927612,-0.29993730783462524,250.0,-12.84814715385437,250.00[m s^-1] | -12.85[m s^-1]
214,-0.6124876485221511,1.112487648522151,1.0,0.7128122448921204,250.0,1.408097743988037,250.00[m s^-1] | 1.41[m s^-1]
215,-0.5622099974142469,1.062209997414247,0.6071345210075378,1.0,250.0,21.408097743988037,250.00[m s^-1] | 21.41[m s^-1]
216,-0.38902987815369805,0.889029878153698,-0.5398073196411133,-0.038749001920223236,239.20385360717773,20.633117705583572,239.20[m s^-1] | 20.63[m s^-1]
217,-0.4602573744595221,0.9602573744595221,0.24681521952152252,-0.17396801710128784,244.14015799760818,17.153757363557816,244.14[m s^-1] | 17.15[m s^-1]
218,-0.5552820931554039,1.0552820931554039,0.7314032316207886,-1.0,250.0,-2.8462426364421844,250.00[m s^-1] | -2.85[m s^-1]
219,-0.5668123504306561,1.0668123504306561,1.0,-0.05788768082857132,250.0,-4.003996253013611,250.00[m s^-1] | -4.00[m s^-1]
220,-0.36036992383991306,0.8603699238399131,-1.0,1.0,230.0,15.99600374698639,230.00[m s^-1] | 16.00[m s^-1]
221,-0.20502117589538005,0.70502117589538,-0.7897171378135681,1.0,214.20565724372864,35.99600374698639,214.21[m s^-1] | 36.00[m s^-1]
222,-0.33067717768500804,0.830677177685008,0.7735562324523926,1.0,229.6767818927765,55.99600374698639,229.68[m s^-1] | 56.00[m s^-1]
223,-0.5824207312113889,1.082420731211389,1.0,-0.6933367252349854,249.6767818927765,42.12926924228668,249.68[m s^-1] | 42.13[m s^-1]
224,-0.611979980943786,1.111979980943786,0.3367018401622772,-0.08782996982336044,250.0,40.37266984581947,250.00[m s^-1] | 40.37[m s^-1]
225,-0.3920594092744589,0.8920594092744589,-0.762908935546875,0.4183703064918518,234.7418212890625,48.74007597565651,234.74[m s^-1] | 48.74[m s^-1]
226,-0.27464263047303095,0.774642630473031,-0.45744258165359497,-0.7874581217765808,225.5929696559906,32.99091354012489,225.59[m s^-1] | 32.99[m s^-1]
227,-0.21222322637842794,0.7122232263784279,-0.4175471067428589,-1.0,217.24202752113342,12.990913540124893,217.24[m s^-1] | 12.99[m s^-1]
228,-0.06808885362037409,0.5680888536203741,-1.0,0.25464752316474915,197.24202752113342,18.083864003419876,197.24[m s^-1] | 18.08[m s^-1]
229,-0.04897694542575404,0.548976945425754,-1.0,-0.974493145942688,177.24202752113342,-1.4059989154338837,177.24[m s^-1] | -1.41[m s^-1]
230,-0.18475500193832506,0.6847550019383251,1.0,1.0,197.24202752113342,18.594001084566116,197.24[m s^-1] | 18.59[m s^-1]
231,-0.26729572109490496,0.767295721094905,0.6626690626144409,0.5531970262527466,210.49540877342224,29.657941609621048,210.50[m s^-1] | 29.66[m s^-1]
232,-0.4763220456411641,0.9763220456411641,0.6280396580696106,-0.09526831656694412,223.05620193481445,27.752575278282166,223.06[m s^-1] | 27.75[m s^-1]
233,-0.5574537928763319,1.057453792876332,0.24746698141098022,0.4784835875034332,228.00554156303406,37.32224702835083,228.01[m s^-1] | 37.32[m s^-1]
234,-0.669354929232274,1.169354929232274,0.8020846843719482,1.0,244.04723525047302,57.32224702835083,244.05[m s^-1] | 57.32[m s^-1]
235,-0.6453872994824419,1.145387299482442,0.0026775896549224854,-1.0,244.10078704357147,37.32224702835083,244.10[m s^-1] | 37.32[m s^-1]
236,-0.634536541420474,1.134536541420474,0.09043975174427032,-0.32164373993873596,245.90958207845688,30.88937222957611,245.91[m s^-1] | 30.89[m s^-1]
237,-0.642211473210434,1.142211473210434,1.0,0.9509570598602295,250.0,49.9085134267807,250.00[m s^-1] | 49.91[m s^-1]
238,-0.646061257654075,1.146061257654075,0.276235967874527,-1.0,250.0,29.9085134267807,250.00[m s^-1] | 29.91[m s^-1]
239,-0.682748997799943,1.182748997799943,0.5328763723373413,-1.0,250.0,9.9085134267807,250.00[m s^-1] | 9.91[m s^-1]
240,-0.6585182739955879,1.158518273995588,0.9038289785385132,-0.7660099864006042,250.0,-5.411686301231384,250.00[m s^-1] | -5.41[m s^-1]
241,-0.643708516178954,1.143708516178954,1.0,-0.22513379156589508,250.0,-9.914362132549286,250.00[m s^-1] | -9.91[m s^-1]
242,-0.610076338502912,1.110076338502912,0.5799188613891602,0.7963837385177612,250.0,6.013312637805939,250.00[m s^-1] | 6.01[m s^-1]
243,-0.5551770145773312,1.0551770145773312,-0.29932713508605957,0.1868620216846466,244.0134572982788,9.75055307149887,244.01[m s^-1] | 9.75[m s^-1]
244,-0.733953362180632,1.233953362180632,0.7427963018417358,-1.0,250.0,-10.24944692850113,250.00[m s^-1] | -10.25[m s^-1]
245,-0.7214354838075461,1.221435483807546,-0.027424752712249756,-0.7461752891540527,249.451504945755,-25.172952711582184,249.45[m s^-1] | -25.17[m s^-1]
246,-0.5422336115262749,1.042233611526275,-0.34379273653030396,0.7764419913291931,242.57565021514893,-9.644112884998322,242.58[m s^-1] | -9.64[m s^-1]
247,-0.693194124569924,1.193194124569924,0.8291599750518799,-1.0,250.0,-29.64411288499832,250.00[m s^-1] | -29.64[m s^-1]
248,-0.668097064668193,1.168097064668193,1.0,-0.5802878737449646,250.0,-41.24987035989761,250.00[m s^-1] | -41.25[m s^-1]
249,-0.6952347831719341,1.195234783171934,0.7735508680343628,-0.7640126943588257,250.0,-56.53012424707413,250.00[m s^-1] | -56.53[m s^-1]
250,-0.7201582572514731,1.220158257251473,0.9790416359901428,0.32887500524520874,250.0,-49.95262414216995,250.00[m s^-1] | -49.95[m s^-1]
1,-0.31079811231143706,0.8107981123114371,0.6303853392601013,1.0,-87.39229321479797,-80.0,-87.39[m s^-1] | -80.00[m s^-1]
2,-0.289405694081327,0.789405694081327,-0.07218840718269348,0.08933241665363312,-88.83606135845184,-78.21335166692734,-88.84[m s^-1] | -78.21[m s^-1]
3,-0.20105997118112895,0.701059971181129,1.0,0.8816250562667847,-68.83606135845184,-60.580850541591644,-68.84[m s^-1] | -60.58[m s^-1]
4,-0.21927577076877092,0.7192757707687709,0.15489213168621063,0.9602050185203552,-65.73821872472763,-41.37675017118454,-65.74[m s^-1] | -41.38[m s^-1]
5,-0.35804181807468904,0.858041818074689,-0.40882131457328796,-0.10267394781112671,-73.91464501619339,-43.430229127407074,-73.91[m s^-1] | -43.43[m s^-1]
6,-0.26070699075818604,0.760706990758186,1.0,0.3349982798099518,-53.91464501619339,-36.73026353120804,-53.91[m s^-1] | -36.73[m s^-1]
7,-0.11912127390836302,0.619121273908363,1.0,1.0,-33.91464501619339,-16.73026353120804,-33.91[m s^-1] | -16.73[m s^-1]
8,-0.19005508764555112,0.6900550876455511,-1.0,-1.0,-53.91464501619339,-36.73026353120804,-53.91[m s^-1] | -36.73[m s^-1]
9,-0.22515250467011794,0.7251525046701179,-0.15261539816856384,-0.9264940619468689,-56.96695297956467,-55.260144770145416,-56.97[m s^-1] | -55.26[m s^-1]
10,-0.21848050168983202,0.718480501689832,-0.5301090478897095,-0.0010502412915229797,-67.56913393735886,-55.281149595975876,-67.57[m s^-1] | -55.28[m s^-1]
11,-0.14153986488622905,0.641539864886229,0.6347810626029968,1.0,-54.87351268529892,-35.281149595975876,-54.87[m s^-1] | -35.28[m s^-1]
12,-0.20420907705925906,0.7042090770592591,-1.0,0.18324537575244904,-74.87351268529892,-31.616242080926895,-74.87[m s^-1] | -31.62[m s^-1]
13,-0.129259812805829,0.629259812805829,0.6575772762298584,1.0,-61.72196716070175,-11.616242080926895,-61.72[m s^-1] | -11.62[m s^-1]
14,-0.09075351512376995,0.59075351512377,-0.22697113454341888,0.3107551634311676,-66.26138985157013,-5.401138812303543,-66.26[m s^-1] | -5.40[m s^-1]
15,-0.06905535392810203,0.569055353928102,0.3513462543487549,-1.0,-59.23446476459503,-25.401138812303543,-59.23[m s^-1] | -25.40[m s^-1]
16,-0.02738502733558601,0.527385027335586,0.8722735047340393,0.1706986129283905,-41.788994669914246,-21.987166553735733,-41.79[m s^-1] | -21.99[m s^-1]
17,0.062035424423034,0.437964575576966,1.0,1.0,-21.788994669914246,-1.987166553735733,-21.79[m s^-1] | -1.99[m s^-1]
18,0.11803940426997506,0.38196059573002494,1.0,0.952372670173645,-1.7889946699142456,17.060286849737167,-1.79[m s^-1] | 17.06[m s^-1]
19,0.13601206961669005,0.36398793038330995,0.45615100860595703,0.21783581376075745,7.334025502204895,21.417003124952316,7.33[m s^-1] | 21.42[m s^-1]
20,0.20123021255531698,0.298769787444683,1.0,0.5279590487480164,27.334025502204895,31.976184099912643,27.33[m s^-1] | 31.98[m s^-1]
21,0.225775841623712,0.274224158376288,0.04735877364873886,-0.6436242461204529,28.281200975179672,19.103699177503586,28.28[m s^-1] | 19.10[m s^-1]
22,0.215919297055579,0.284080702944421,-0.33744627237319946,-0.8116053938865662,21.532275527715683,2.8715912997722626,21.53[m s^-1] | 2.87[m s^-1]
23,0.25428015086286404,0.245719849137136,0.8755499124526978,-0.1795276701450348,39.04327377676964,-0.7189621031284332,39.04[m s^-1] | -0.72[m s^-1]
24,0.23494558402311,0.26505441597689,0.06260005384683609,-0.1829417198896408,40.29527485370636,-4.377796500921249,40.30[m s^-1] | -4.38[m s^-1]
25,0.241074190751562,0.258925809248438,0.7545518279075623,1.0,55.386311411857605,15.62220349907875,55.39[m s^-1] | 15.62[m s^-1]
26,0.17595196213911202,0.324048037860888,-1.0,0.3751600980758667,35.386311411857605,23.125405460596085,35.39[m s^-1] | 23.13[m s^-1]
27,0.15749830269472398,0.342501697305276,0.8283208608627319,-1.0,51.952728629112244,3.1254054605960846,51.95[m s^-1] | 3.13[m s^-1]
28,0.152120065714205,0.347879934285795,0.4649084806442261,-0.6037861108779907,61.250898241996765,-8.95031675696373,61.25[m s^-1] | -8.95[m s^-1]
29,0.12956354435363399,0.370436455646366,1.0,-1.0,81.25089824199677,-28.95031675696373,81.25[m s^-1] | -28.95[m s^-1]
30,0.06953511397078899,0.430464886029211,1.0,-0.288947731256485,101.25089824199677,-34.72927138209343,101.25[m s^-1] | -34.73[m s^-1]
31,0.071491871825343,0.428508128174657,0.11917850375175476,1.0,103.63446831703186,-14.72927138209343,103.63[m s^-1] | -14.73[m s^-1]
32,0.0053283192328630324,0.49467168076713697,-0.577282190322876,-0.7404763102531433,92.08882451057434,-29.538797587156296,92.09[m s^-1] | -29.54[m s^-1]
33,-0.05856294693059094,0.5585629469305909,1.0,-1.0,112.08882451057434,-49.538797587156296,112.09[m s^-1] | -49.54[m s^-1]
34,-0.061809930653196066,0.5618099306531961,-0.25295498967170715,-0.4414285123348236,107.0297247171402,-58.36736783385277,107.03[m s^-1] | -58.37[m s^-1]
35,-0.10069355254061896,0.600693552540619,-0.33220329880714417,-0.5176013112068176,100.38565874099731,-68.71939405798912,100.39[m s^-1] | -68.72[m s^-1]
36,-0.10586883780897005,0.60586883780897,0.588162899017334,0.5942684412002563,112.148916721344,-56.83402523398399,112.15[m s^-1] | -56.83[m s^-1]
37,-0.13726259870874202,0.637262598708742,1.0,-1.0,132.148916721344,-76.834025233984,132.15[m s^-1] | -76.83[m s^-1]
38,-0.253046873756517,0.753046873756517,1.0,-0.9906653761863708,152.148916721344,-96.64733275771141,152.15[m s^-1] | -96.65[m s^-1]
39,-0.25398432746697,0.75398432746697,0.38732603192329407,1.0,159.89543735980988,-76.64733275771141,159.90[m s^-1] | -76.65[m s^-1]
40,-0.350424205804186,0.850424205804186,1.0,-1.0,179.89543735980988,-96.64733275771141,179.90[m s^-1] | -96.65[m s^-1]
41,-0.2807219282677449,0.7807219282677449,-1.0,-0.7458085417747498,159.89543735980988,-100.0,159.90[m s^-1] | -100.00[m s^-1]
42,-0.20512026278181994,0.7051202627818199,-0.35551926493644714,0.5243893265724182,152.78505206108093,-89.51221346855164,152.79[m s^-1] | -89.51[m s^-1]
